Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Rob Ramshaw,Spennymoor Town,2409,Centre Attacking Midfielder,Left Attacking Midfielder,England,32.0,178.0,85,87,85,86,74,83,79,20,0,83,83,78,72,86,82,78,0,71,63,87,84,72,82,44,38,53,21,60,88,19,25,11,12,37,35,60,55,39,86,81,80,43,41,22,85,35,20,82,26,79,43,64,100,66,50,98,80,99,83,79,81,77,55,23,100,100,23,22,15,38,52,21,16,95,39,71,87,35,64,75,18,33,48,72,70,80,50,84,84,85,62,30,75,74,88,43,24,85,32,49,78,13,7,95,97,36,19,19
Robbie Tinkler,South Shields,2356,Right Centre Back,Left Centre Back,England,29.0,183.0,0,0,11,8,12,0,78,84,0,19,74,41,36,78,43,36,0,68,63,48,21,20,82,25,31,20,87,50,0,80,89,40,61,86,96,12,11,93,69,18,29,94,52,41,97,84,74,70,57,89,72,60,20,11,28,66,36,99,18,15,19,23,9,11,100,100,98,97,86,23,79,89,78,32,95,53,17,93,94,87,98,92,95,45,47,50,50,46,16,21,47,100,0,0,48,55,84,22,78,32,22,67,81,52,31,87,69,80
Rocco Coyle,Scarborough Athletic,615,Right Defensive Midfielder,Right Centre Midfielder,England,19.0,,0,0,24,13,37,0,38,59,0,17,82,29,43,85,30,48,0,0,0,57,20,38,88,0,0,0,0,62,0,39,83,33,39,60,65,52,59,54,81,52,99,97,70,47,76,79,58,28,21,54,71,73,100,47,60,94,94,99,48,44,48,81,31,52,100,100,66,32,62,14,46,67,59,62,27,35,49,41,4,5,31,72,41,60,39,43,0,0,9,12,0,28,43,27,41,43,59,56,38,85,38,63,63,64,90,40,68,77
Rolando Onu,Dover Athletic,407,Centre Forward,Right Centre Forward,England,24.0,,81,83,70,61,66,84,94,15,0,84,0,69,74,0,75,83,0,0,0,68,67,67,59,42,52,33,81,51,0,14,25,0,0,12,10,61,9,54,69,99,72,16,8,7,17,7,7,72,0,89,10,84,100,73,58,94,98,99,99,97,99,99,95,100,100,100,5,1,1,74,1,0,7,95,1,14,93,15,11,26,3,6,39,30,39,43,0,65,73,68,91,100,72,93,73,36,44,76,0,98,79,12,9,95,99,46,18,55
Rollin Menayese,Macclesfield Town,2071,Left Centre Back,Right Centre Back,Wales,28.0,190.0,0,0,34,59,24,0,30,84,0,25,49,23,15,52,24,16,0,0,0,28,22,16,48,14,19,0,100,22,0,79,86,48,53,89,96,12,13,98,75,12,27,99,33,35,64,53,49,86,77,71,93,94,7,13,27,70,36,94,11,14,15,20,5,74,100,5,90,64,67,62,62,89,60,40,22,7,16,40,73,59,73,87,67,22,17,11,60,70,53,40,0,100,0,0,62,77,54,12,74,49,13,68,70,67,77,49,73,79
Roman Charles-Cook,Dover Athletic,2896,Right Back,Left Back,England,22.0,,0,0,14,58,10,0,38,65,0,17,56,39,46,59,39,43,0,72,74,34,22,24,63,41,41,45,44,42,0,33,56,37,28,76,66,72,49,65,94,27,64,90,86,62,93,63,41,65,42,68,67,59,100,71,43,99,75,99,22,39,27,53,25,72,100,100,16,1,28,65,5,75,47,52,2,30,56,48,6,7,6,33,97,27,61,52,78,40,19,24,0,41,64,31,48,93,3,37,63,23,70,68,57,14,53,18,57,59
Ronan Silva,Hampton & Richmond,1873,Left Attacking Midfielder,Centre Forward,England,26.0,178.0,72,47,70,38,79,35,50,9,99,55,0,35,52,0,37,58,0,0,0,29,57,70,8,70,78,59,70,76,90,2,26,22,18,18,16,94,79,19,96,82,77,37,48,30,54,45,27,17,37,52,9,48,100,96,86,99,99,100,79,94,75,99,75,27,100,100,14,12,15,70,36,9,16,86,20,57,79,31,17,22,18,22,75,47,44,50,0,0,74,70,82,53,35,15,55,55,26,71,35,61,66,17,12,60,57,36,16,12
Ronny Nelson,Ebbsfleet United,1742,Left Centre Back,,England,22.0,189.0,63,64,50,36,54,69,30,50,0,51,0,17,8,0,18,9,0,0,0,45,30,32,72,28,29,32,52,19,0,91,84,68,80,84,91,16,12,92,79,21,29,89,38,52,98,61,73,59,96,91,81,84,100,16,31,80,29,98,18,20,22,22,11,14,100,100,78,50,70,78,24,88,79,38,18,10,26,79,56,48,56,89,51,53,34,37,0,63,64,57,52,34,44,83,50,87,18,24,77,23,37,76,83,13,8,76,66,71
Ross Crane,King's Lynn Town FC,2279,Right Attacking Midfielder,Centre Attacking Midfielder,England,23.0,178.0,83,85,72,39,82,71,78,11,0,81,84,53,64,87,50,51,0,81,85,86,64,76,96,72,77,64,61,65,0,4,32,20,31,34,44,69,48,29,79,84,65,24,37,24,80,42,32,7,11,77,38,49,100,67,78,97,90,99,84,84,85,92,70,14,100,6,15,7,33,81,13,30,47,69,34,91,98,34,18,40,22,24,88,62,88,78,90,61,74,74,47,53,79,35,69,32,57,71,24,63,77,64,31,19,22,3,55,17
Ruaridh Donaldson,Enfield Town FC,1211,Left Centre Back,Centre Attacking Midfielder,Scotland,32.0,176.0,0,0,50,77,33,0,44,76,0,20,0,33,27,0,20,23,0,84,71,0,39,27,12,9,11,0,100,7,0,73,74,51,31,90,84,25,34,87,77,21,68,96,64,54,92,49,36,71,55,76,90,89,100,24,14,79,33,91,12,17,13,24,12,52,2,2,40,7,60,83,14,89,80,56,11,46,27,48,21,20,14,75,12,29,52,44,73,35,39,37,0,28,52,75,26,92,7,23,73,33,34,80,53,16,47,2,73,51
Ruben Okemute Shakpoke,Slough Town FC,1142,Centre Forward,Left Centre Forward,England,22.0,178.0,96,97,85,86,74,97,96,11,0,97,62,52,62,66,57,69,0,0,0,94,77,69,98,47,45,52,35,51,0,30,4,10,8,46,40,31,16,23,12,97,30,5,9,8,57,9,8,47,0,91,41,94,100,38,26,38,49,82,99,82,99,65,92,14,100,100,3,2,1,49,5,29,5,99,12,77,98,13,34,52,4,2,71,37,25,28,0,83,85,80,0,100,53,83,84,64,18,71,30,57,75,9,7,67,66,50,7,8
Ruben Soares Junior,Dover Athletic,1541,Centre Forward,Left Wing,Portugal,26.0,181.0,96,97,85,92,68,97,80,17,0,96,55,51,43,58,55,47,0,0,0,93,76,58,98,48,47,52,40,82,0,30,19,10,9,55,48,41,14,20,25,90,47,7,13,11,98,12,10,30,70,95,59,99,100,45,32,65,68,93,95,78,91,78,80,44,100,100,17,2,5,75,19,45,7,99,15,85,95,10,54,58,7,16,35,53,29,32,0,93,89,85,0,19,39,13,89,70,31,43,57,40,57,2,2,61,94,61,1,8
Ryan Bartley,Maidenhead United,1749,Right Back,Right Centre Back,England,22.0,187.0,0,0,20,16,26,0,71,57,0,43,0,24,30,0,24,29,0,65,67,0,15,25,31,42,39,48,33,39,0,44,69,38,43,76,80,35,32,73,83,38,85,98,70,49,96,76,58,66,24,82,80,75,100,33,41,95,55,99,34,33,38,44,34,50,100,100,68,19,41,32,5,74,70,31,29,60,45,90,37,29,46,67,63,69,57,56,69,29,29,34,0,36,61,31,21,90,8,34,79,18,46,61,51,13,22,20,47,36
Ryan Blackman,Bedford Town,987,Right Defensive Midfielder,Centre Defensive Midfielder,England,31.0,177.0,0,0,21,6,40,0,14,37,0,20,88,77,30,90,77,26,0,82,74,63,52,33,77,18,19,21,68,6,0,74,74,75,44,73,56,83,93,75,93,45,99,98,92,87,68,58,47,14,5,25,61,55,100,78,25,97,93,99,49,57,47,60,15,42,100,100,23,2,36,67,15,68,54,35,60,99,55,26,31,23,2,66,19,32,50,44,71,0,0,10,68,61,35,61,30,93,7,20,80,38,0,75,53,22,8,5,71,26
Ryan Colclough,Fylde,418,Right Wing,Right Midfielder,England,31.0,184.0,99,99,83,33,98,96,84,14,0,99,99,92,82,99,95,90,0,0,0,99,89,97,99,87,85,87,35,96,0,5,11,29,48,37,54,50,39,0,87,74,70,41,31,26,17,70,57,23,0,31,0,0,100,50,92,98,71,99,68,59,69,52,28,4,100,100,42,61,48,72,32,44,51,28,63,54,69,76,47,83,70,41,96,84,87,96,0,64,80,86,0,41,92,94,85,15,41,92,18,91,55,57,85,10,96,95,38,91
Ryan Cole,Bedford Town,704,Left Back,Left Wing Back,England,20.0,,0,0,12,7,16,0,0,100,0,0,0,18,15,0,19,16,0,0,0,0,9,11,41,38,34,46,29,40,0,39,64,80,56,75,60,75,68,78,98,30,48,89,87,86,78,47,48,79,81,42,86,68,100,76,39,99,65,99,25,42,28,43,22,24,100,100,23,1,42,76,5,71,73,61,10,86,34,43,0,0,11,59,95,25,27,29,0,0,14,13,78,100,56,16,0,96,2,34,56,22,81,83,55,10,24,1,73,42
Ryan Doherty,Bedford Town,2264,Right Centre Back,Left Centre Back,England,17.0,,56,58,19,72,11,99,99,79,0,41,47,15,20,50,16,21,0,0,0,50,11,11,88,9,11,0,100,6,0,76,92,52,39,97,89,21,17,97,91,8,14,97,45,44,97,25,27,88,75,89,86,96,20,23,11,92,23,95,7,15,11,18,8,87,100,100,21,4,40,36,5,97,64,77,3,22,10,5,9,7,2,83,11,8,9,11,0,67,40,27,0,100,0,0,54,94,5,11,85,23,0,90,87,9,4,19,87,73
Ryan Fryatt,Peterborough Sports FC,780,Centre Back,Left Centre Back,England,32.0,186.0,0,0,63,97,29,0,38,68,0,65,0,47,22,0,51,23,0,0,0,0,54,22,4,21,14,34,5,29,0,80,80,57,55,95,91,11,13,91,73,23,53,99,16,31,11,14,28,69,0,49,98,95,4,12,11,59,30,95,34,20,28,28,28,64,100,100,34,5,58,38,38,95,62,81,12,62,23,27,35,38,2,72,7,19,16,18,0,0,32,22,0,100,0,0,35,92,5,28,70,13,82,74,68,53,86,25,76,80
Ryan Hanson,Dover Athletic,1512,Right Centre Midfielder,Right Defensive Midfielder,England,25.0,180.0,66,68,28,62,18,99,97,59,0,64,55,22,37,58,23,40,0,0,0,62,18,25,92,17,10,30,2,27,0,77,68,49,31,56,45,51,38,75,85,49,98,93,56,48,72,32,27,75,7,61,92,89,100,54,30,93,75,99,47,50,53,62,37,28,100,100,27,6,31,5,22,57,35,86,15,63,55,40,18,14,4,69,1,42,37,37,55,59,36,32,56,100,0,0,61,91,4,48,67,36,43,56,43,17,30,16,45,32
Ryan Huke,Farnborough,958,Centre Attacking Midfielder,Left Centre Midfielder,England,21.0,179.0,77,79,85,72,84,60,41,13,0,89,88,95,71,91,97,79,0,0,0,85,92,80,20,62,51,73,14,96,0,7,24,17,18,29,30,72,45,0,89,81,96,81,46,27,73,49,29,29,16,68,5,21,100,74,73,98,96,100,80,80,77,96,60,72,100,100,24,11,10,47,5,24,15,62,50,95,76,46,57,69,28,32,75,54,51,59,0,60,73,70,0,16,67,56,81,39,56,63,5,86,82,14,22,76,77,68,15,27
Ryan Jackson,AFC Totton,1282,Right Back,Right Wing Back,England,35.0,175.0,0,0,19,20,22,0,78,58,0,26,59,54,68,62,59,72,0,61,70,36,35,43,45,53,50,58,33,49,0,46,51,19,24,51,57,36,24,67,75,49,49,61,60,34,95,75,47,66,70,83,55,24,100,36,44,89,52,93,52,41,52,57,66,79,2,100,38,20,42,25,21,53,52,36,15,28,72,51,32,33,37,58,71,70,69,66,77,73,44,48,81,19,83,48,76,78,4,91,41,20,94,58,59,16,44,42,46,58
Ryan McLean,Buxton,783,Right Wing,Right Midfielder,England,26.0,167.0,82,84,71,81,57,93,84,35,0,72,98,93,85,98,96,92,0,0,0,95,82,66,98,62,75,43,82,65,0,10,34,31,37,26,34,46,37,38,39,70,31,13,72,47,72,73,53,83,6,49,5,13,100,47,53,72,79,98,67,54,64,80,64,100,100,100,24,3,21,70,8,11,35,65,19,87,96,26,79,85,33,35,99,63,79,88,64,88,75,78,0,0,99,60,87,36,47,74,14,44,94,38,10,30,96,6,32,24
Ryley Reynolds,Kidderminster Harriers,1868,Centre Attacking Midfielder,Left Centre Midfielder,England,20.0,180.0,78,80,79,46,90,55,54,8,0,89,69,93,94,53,88,90,92,94,92,77,87,95,13,40,37,46,33,61,0,7,38,33,38,50,53,97,90,37,98,82,97,69,86,59,89,86,65,16,24,59,10,37,100,97,97,99,99,100,82,97,81,99,66,17,100,100,24,5,34,33,4,55,58,82,19,78,83,42,39,63,19,28,50,56,83,79,85,67,74,75,89,30,78,71,81,52,33,69,33,65,65,69,63,11,80,26,54,73
S.Adenola,Hemel Hempstead Town,2291,Right Back,Left Back,England,23.0,,56,57,50,47,48,64,26,48,0,48,62,74,54,66,78,57,0,70,64,59,58,48,46,45,52,41,69,21,0,67,65,62,68,87,89,23,13,70,56,30,91,99,37,47,84,45,55,85,32,80,67,74,20,26,32,75,52,98,30,29,34,41,30,49,100,100,56,11,65,40,15,88,82,44,18,55,47,83,52,50,31,68,74,65,64,67,69,67,51,53,0,16,74,45,72,91,5,46,71,19,65,80,79,11,7,43,70,61
S.McLintock,Peterborough Sports FC,1934,Left Defensive Midfielder,Right Centre Midfielder,England,25.0,178.0,45,47,67,45,70,36,28,30,0,59,67,76,81,71,69,79,0,89,84,55,68,73,13,44,48,42,62,26,0,63,57,23,26,53,53,78,79,36,97,63,97,92,75,45,72,80,53,66,56,47,26,42,100,79,80,99,92,99,60,66,57,81,37,55,100,100,69,51,69,64,64,54,65,75,76,84,64,83,81,72,53,70,66,90,74,70,80,72,64,63,50,58,53,23,78,47,45,65,51,49,56,58,51,51,74,26,60,59
S.Youngs,Enfield Town FC,2492,Centre Attacking Midfielder,Right Centre Forward,England,35.0,,89,91,91,81,88,77,81,8,0,95,46,48,36,49,52,39,0,0,0,84,84,74,65,28,32,27,75,34,0,23,29,21,15,49,37,68,49,64,67,76,84,47,41,27,51,24,17,23,18,55,52,96,100,70,35,88,84,99,78,79,78,92,87,53,100,100,14,5,10,55,7,43,16,98,16,71,80,29,62,78,6,20,34,43,36,40,0,83,95,93,61,53,37,61,92,78,16,48,58,34,62,20,16,38,63,37,15,16
Sam Avery,Weston-super-Mare AFC,1709,Left Centre Back,Centre Back,England,37.0,,47,49,44,99,9,99,94,100,0,48,0,8,8,0,9,9,0,0,0,31,22,8,59,18,25,0,100,7,0,78,89,46,43,96,96,16,15,98,77,9,13,94,42,39,73,50,42,91,13,70,83,90,15,18,22,74,16,93,7,11,8,11,4,49,100,100,37,36,39,43,17,94,55,67,62,82,18,14,26,18,11,84,32,12,0,0,0,29,22,12,0,0,0,0,43,80,35,22,77,21,42,79,65,22,36,10,74,62
Sam Barratt,Maidenhead United,607,Left Midfielder,Left Centre Forward,England,30.0,188.0,95,74,92,69,96,42,50,13,99,93,83,93,78,86,73,48,0,98,93,78,95,94,2,47,38,60,13,56,0,23,31,27,20,61,65,87,65,0,97,77,89,56,81,51,90,83,52,72,32,65,39,89,100,89,91,99,97,99,82,92,81,97,64,100,100,100,54,0,25,79,0,68,79,87,4,64,91,57,81,91,36,56,30,71,97,90,97,54,79,82,98,57,88,15,61,51,46,57,36,65,61,71,45,5,8,4,43,18
Sam Beard,Worthing FC,1054,Left Centre Back,Left Back,England,28.0,,58,59,68,65,62,50,66,44,0,65,86,88,50,89,92,55,0,0,0,73,75,55,42,41,37,49,29,74,0,44,58,54,76,74,87,47,51,47,93,36,53,84,93,79,94,99,97,51,59,65,61,55,100,38,79,94,78,99,32,31,30,50,21,11,100,100,95,80,83,82,51,74,86,43,81,57,24,85,77,79,94,72,53,83,64,66,70,57,59,59,0,53,64,41,72,69,31,44,62,24,72,63,56,24,52,25,57,57
Sam Bird,Chorley,375,Left Centre Back,,England,23.0,188.0,0,0,0,0,0,0,0,100,0,0,0,31,23,0,33,24,0,0,0,0,13,8,36,0,0,0,0,0,0,80,100,44,41,94,94,18,36,96,87,19,56,96,36,35,95,43,37,90,100,89,62,89,100,20,18,72,26,83,30,25,29,27,29,100,100,100,35,46,53,35,56,92,52,44,42,43,17,26,44,29,6,100,43,17,26,28,0,67,25,20,0,100,0,0,55,80,29,26,88,9,43,85,50,42,97,0,86,72
Sam Brown,Bedford Town,931,Left Back,Centre Attacking Midfielder,England,30.0,,61,63,28,63,18,97,97,58,0,62,0,47,62,0,32,54,0,88,82,44,35,38,65,23,27,22,81,28,0,55,79,84,62,75,66,22,26,89,73,21,74,96,78,84,65,41,49,92,61,38,76,76,100,22,10,76,34,95,21,22,21,23,10,100,100,2,26,1,46,79,0,76,90,21,7,82,33,29,5,7,6,70,54,21,79,66,86,0,24,34,0,61,49,12,0,93,5,22,85,12,41,90,83,1,0,13,63,32
Sam Collins,King's Lynn Town FC,1003,Right Centre Midfielder,Right Defensive Midfielder,Wales,22.0,180.0,0,0,23,52,17,0,55,70,0,33,95,75,92,97,80,97,0,0,0,75,51,57,93,22,26,21,81,40,0,62,84,49,68,50,57,67,40,54,78,67,84,80,61,51,95,81,75,28,70,82,25,49,100,67,87,96,96,99,67,68,68,87,37,21,100,100,78,72,41,10,76,53,27,72,60,37,68,81,78,70,60,88,9,97,76,88,0,71,56,63,67,46,83,97,88,49,42,64,43,46,69,37,53,91,74,71,50,62
Sam Corne,Maidstone United,2557,Right Defensive Midfielder,Left Defensive Midfielder,England,29.0,178.0,53,55,40,49,36,74,53,48,0,57,0,46,51,0,43,46,0,79,79,36,40,41,38,23,19,32,17,58,87,59,75,60,61,58,60,50,44,84,89,49,99,99,76,66,88,78,69,76,42,65,56,62,22,50,47,97,84,99,52,45,48,70,36,79,100,100,69,33,77,44,45,63,81,45,23,27,57,87,78,67,45,72,69,83,74,74,77,34,33,44,72,54,58,76,51,69,16,68,59,62,33,80,73,42,66,21,80,79
Sam Deadfield,Hampton & Richmond,1976,Left Defensive Midfielder,Centre Attacking Midfielder,England,29.0,,0,0,43,28,51,0,39,43,0,41,50,67,69,0,37,48,92,95,89,29,53,55,11,24,26,26,68,71,0,47,61,48,45,56,48,71,51,64,89,57,99,98,68,54,75,61,49,21,42,55,52,86,100,69,59,98,95,99,61,67,65,91,48,56,100,100,61,16,51,91,17,55,69,76,51,91,55,48,39,30,30,67,2,60,87,69,92,51,49,52,50,62,52,32,67,75,15,60,70,20,64,52,35,17,75,13,40,41
Sam Dreyer,Torquay United,3107,Left Centre Back,Centre Back,England,21.0,182.0,49,50,39,74,23,81,31,80,0,46,54,70,34,58,75,35,0,63,61,49,53,27,37,11,10,17,29,34,85,82,89,49,59,98,99,17,15,97,89,9,25,99,20,29,79,33,43,76,60,86,97,95,13,20,37,85,29,91,11,18,15,23,14,53,100,100,83,53,61,66,24,98,71,46,26,16,12,33,62,53,55,89,56,21,19,18,48,77,46,34,0,100,0,0,63,84,28,20,86,16,18,74,80,23,10,70,70,68
Sam Fielding,Marine,2265,Left Defensive Midfielder,Right Defensive Midfielder,England,26.0,180.0,43,44,61,47,61,36,52,39,0,55,63,50,57,66,54,61,0,64,64,50,54,57,37,25,23,31,37,19,0,58,77,70,59,75,72,49,57,77,77,49,98,97,30,50,34,18,33,57,17,53,67,78,20,54,33,90,90,99,49,46,46,72,28,19,100,100,39,3,66,53,22,79,77,81,22,89,37,66,50,56,10,71,32,47,56,52,72,56,47,46,63,74,26,16,54,91,6,31,68,46,30,85,77,21,54,16,82,81
Sam Folarin,Chelmsford City,687,Right Wing,Left Wing Back,England,19.0,,85,87,66,68,58,96,97,24,0,86,78,92,96,82,95,99,0,0,0,86,77,81,89,38,43,37,68,41,0,12,33,30,19,29,32,75,70,37,94,71,64,44,77,50,25,79,48,78,11,8,50,62,100,77,80,99,97,99,71,80,74,98,79,23,100,100,21,15,10,24,44,10,13,89,31,72,84,53,13,49,22,27,99,60,63,74,0,83,63,64,0,6,84,82,78,25,23,95,16,41,94,11,5,99,72,36,20,7
Sam Graham,Dagenham & Redbridge,2999,Right Centre Back,Centre Back,England,25.0,191.0,0,0,46,69,33,0,31,59,0,39,66,30,27,70,32,28,0,0,0,42,34,27,63,7,8,0,100,25,0,85,89,37,38,95,95,20,26,85,84,16,30,98,46,36,98,50,39,88,97,91,92,94,13,22,22,89,35,94,15,17,14,23,10,62,100,100,44,13,61,16,19,96,74,52,10,26,19,39,33,30,13,83,23,19,30,31,48,54,51,43,0,5,50,77,55,93,8,11,83,17,31,87,82,16,27,24,84,81
Sam Heathcote,Macclesfield Town,1876,Right Centre Back,Left Centre Back,England,28.0,188.0,46,47,32,16,47,47,22,60,0,19,68,54,31,72,59,33,0,0,0,56,41,38,76,13,13,16,68,41,0,85,89,35,44,93,97,8,7,81,47,15,21,96,15,20,99,22,28,67,100,95,91,94,6,8,11,43,20,93,23,13,25,18,12,3,100,100,81,23,84,20,15,94,92,45,22,37,17,69,42,42,56,93,69,26,35,39,0,53,46,41,51,65,27,61,48,90,15,11,89,12,13,92,85,8,14,4,90,80
Sam Ling,AFC Hornchurch,584,Left Back,Left Wing Back,England,29.0,175.0,0,0,11,18,11,0,0,100,0,0,0,45,45,0,48,39,0,63,80,0,24,25,22,13,0,28,0,24,0,69,64,56,52,80,78,35,21,55,75,31,61,94,38,42,57,24,33,93,32,64,59,89,100,44,32,88,53,97,35,42,47,49,46,100,100,100,29,2,48,74,9,85,61,77,4,37,50,41,30,19,5,63,3,41,79,56,90,76,27,32,0,44,73,93,74,94,3,37,72,20,59,70,72,9,22,51,52,65
Sam Minihan,Southport,1778,Right Back,Left Back,England,32.0,185.0,0,0,22,16,29,0,12,58,0,19,52,20,30,55,21,31,0,0,0,30,14,27,66,13,13,17,68,14,0,72,89,53,65,80,87,15,11,72,60,24,46,82,37,40,95,48,54,92,70,88,94,61,100,18,28,72,28,85,24,24,29,32,49,37,100,100,68,45,43,17,20,79,54,27,23,17,35,80,13,11,45,89,27,61,36,40,0,54,37,34,0,21,61,81,62,86,7,56,80,17,41,53,73,25,23,85,47,66
Sam Newell,Alfreton Town,328,Left Defensive Midfielder,Left Centre Midfielder,England,,,0,0,48,15,67,0,0,35,0,0,96,98,74,97,99,83,0,0,0,75,80,68,30,40,45,38,68,9,0,42,83,25,11,50,17,92,98,0,98,45,99,99,70,43,70,19,14,16,16,47,95,74,100,93,27,99,92,99,36,52,29,83,42,20,100,100,25,7,40,71,22,35,57,61,36,92,47,27,53,47,7,68,30,36,70,83,0,92,39,51,0,41,79,100,80,61,35,54,60,43,48,76,14,12,93,0,66,26
Sam Osborne,Hereford FC,1167,Centre Attacking Midfielder,Left Midfielder,England,26.0,177.0,73,75,86,53,95,43,42,6,0,84,84,56,77,87,60,82,0,62,72,79,78,92,63,92,95,81,70,46,0,1,9,12,13,41,40,83,74,0,80,68,94,62,89,50,83,88,54,6,62,46,33,23,100,76,72,92,89,99,66,68,62,81,43,7,100,100,18,14,17,55,29,33,19,87,34,77,81,36,52,55,39,15,96,52,72,82,58,83,80,81,0,7,91,61,79,28,49,79,20,82,65,26,36,39,63,60,22,38
Sam Packham,Worthing FC,2577,Left Defensive Midfielder,Centre Defensive Midfielder,England,24.0,180.0,41,42,14,23,13,84,55,71,0,26,96,86,91,89,57,74,97,97,95,80,56,55,94,23,26,23,77,48,0,44,64,33,50,43,56,46,49,84,89,40,73,95,63,43,81,86,71,68,52,65,48,46,22,47,83,98,85,99,33,35,32,47,14,79,100,100,89,64,79,39,38,54,85,62,82,79,36,85,87,77,82,71,32,84,92,70,95,52,21,33,45,36,86,81,59,51,69,37,59,54,39,67,65,28,29,34,63,58
Sam Straughan Brown,Peterborough Sports FC,1640,Right Centre Midfielder,Right Defensive Midfielder,England,19.0,176.0,64,66,55,58,49,75,40,40,0,55,0,67,66,0,66,53,0,81,85,47,57,53,23,42,48,38,71,57,0,28,48,16,15,56,57,55,58,72,91,60,94,89,63,33,89,63,35,72,46,73,18,29,100,57,66,98,85,99,63,63,68,82,54,47,100,100,61,15,59,36,12,60,79,54,31,71,58,74,79,69,52,57,86,67,78,72,83,65,45,51,0,41,72,35,44,61,13,83,50,41,64,69,57,15,83,16,59,69
Sam Wedgbury,Worksop Town FC,567,Right Defensive Midfielder,Centre Defensive Midfielder,England,40.0,183.0,0,0,8,0,11,0,100,100,0,37,0,35,37,0,37,29,0,66,80,0,16,20,31,20,18,28,29,60,0,47,89,29,33,63,63,62,53,99,98,40,99,99,92,64,93,87,63,77,70,62,47,49,1,59,58,99,93,100,47,46,43,75,28,49,100,100,64,47,62,3,58,57,63,33,35,32,46,85,19,14,25,73,16,67,41,46,0,77,34,33,0,28,62,93,63,65,35,46,55,62,38,66,74,38,51,67,65,77
Samson Esan,Chesham United FC,1497,Left Centre Midfielder,Right Attacking Midfielder,England,27.0,178.0,0,0,50,23,62,0,38,31,0,47,87,66,73,90,71,82,0,0,0,62,55,64,71,80,83,75,55,50,0,3,25,19,24,43,47,75,42,0,92,85,96,64,87,53,97,85,57,47,70,82,40,63,100,73,73,99,95,99,84,85,83,96,74,15,100,100,33,34,24,8,53,37,21,85,56,77,80,58,43,49,39,31,68,81,82,91,65,89,63,69,76,65,78,75,85,56,13,88,61,24,73,21,16,76,93,35,24,29
Samson Robinson,Buxton,2180,Right Back,Left Back,England,24.0,180.0,0,0,31,31,34,0,50,62,0,36,64,46,38,67,45,33,0,78,78,39,36,34,53,27,38,16,91,39,0,55,71,56,65,72,76,40,34,81,87,32,60,89,77,65,89,80,73,34,83,66,80,62,19,34,47,89,59,98,35,37,44,57,54,17,100,100,60,43,45,40,15,75,57,43,35,35,34,64,24,24,39,72,55,53,49,44,70,57,32,31,64,28,63,33,20,71,17,63,73,14,72,58,77,15,36,87,46,77
Samuel Kuffour,AFC Hornchurch,540,Right Centre Back,Left Back,England,22.0,,0,0,12,3,21,0,0,67,0,0,86,67,48,88,72,54,0,0,0,60,41,33,82,28,30,29,68,37,0,68,75,79,67,86,80,23,27,99,56,16,26,85,43,65,42,53,59,75,32,47,76,69,100,24,21,58,26,85,18,19,16,20,11,100,100,100,40,15,56,22,12,91,68,55,36,78,27,39,21,15,20,100,86,27,73,35,91,0,23,21,0,34,63,19,0,90,11,23,83,15,38,89,91,10,16,87,83,90
