Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Joshua Phillips,Bedford Town,1753,Right Wing,Left Midfielder,England,20,,2,2,2.67,0.12,22,9,27,2,,1.49,3,1.95,24,3,1.47,16,0,0.48,8,5,4.62,46,0.38,41,26,15,63,25,0,29,48,4,2.44,15,8.89,259,99,0.01,64,49.32,65,119,15,19,71,10.25,12.69,18,38,6,28,9,0,228,128.37,50,60,7,52.81,126,55,46,77,4,0,0,361,52,23,71,24,29,80,21,49,-3,66.68,42,5.55,7.46,390,89,7.07,110,33,21,12,3,37,58,3,33,14,17,4,18,71,10,18,63,19,22.95,19.17,0.79,84,-3.78,18.2,16.07
Joshua Scott,Darlington,826,Left Back,Left Wing Back,England,23,184,2,2,1.96,0.16,12,17,42,2,,3.08,1,0.19,5,1,0.19,5,0,0,0,3,2.15,17,0.85,19,14,5,74,6,0,13,9,9,9.08,41,40.24,168,64,0.05,61,32.63,29,84,21,30,84,23.06,32.14,10,43,4,60,18,0,137,135.79,50,34,14,36.39,33,24,15,44,1,0,0,306,70,15,85,34,45,40,19,65,-5,51,31,5.2,6.03,262,96,5.08,73,4,3,1,2,26,29,0,0,0,0,3,29,51,20,27,49,23,20.16,17.83,0.88,90,-2.34,17.73,16.09
Joshua Tomlinson,Bedford Town,559,Right Centre Back,Left Centre Back,England,20,,0,0,0.71,0.35,2,0,0,0,,0,0,0.11,1,0,0.11,1,0,0,0,0,0.81,3,-0.81,0,0,0,,6,1,0,1,19,12.02,30,20.3,45,23,0.06,20,21.68,8,61,6,25,100,2.86,14.89,1,100,0,58,14,0,38,17.67,13,4,0,21.27,1,3,1,25,0,0,0,132,59,14,20,33,36,36,16,43,-16,34.37,3,0.79,1.49,63,100,4.92,7,1,1,0,1,10,11,0,0,0,,3,43,51,6,14,71,14,29.6,31.6,0.72,51,2,21.3,16.2
Joshua Tomlinson,Leamington FC,500,Left Centre Back,,England,20,,0,0,0.12,0.12,1,0,100,0,,0.19,0,0,0,0,0,0,0,0,0,0,0.12,1,-0.12,0,0,0,,1,0,2,2,6,1.82,45,30.02,59,40,0.06,40,19.63,7,72,7,13,78,4.85,6.67,7,50,2,80,20,0,45,34.37,23,11,7,23.13,3,7,1,9,1,0,0,109,57,7,33,30,48,20,21,52,-5,31.36,4,0.93,1.05,40,95,4.5,5,0,0,0,1,5,5,0,,0,,1,52,44,4,40,60,0,24.07,19.76,0.85,98,-4.32,20.52,19.39
Josiah Dyer,Peterborough Sports FC,474,Left Centre Forward,Right Centre Forward,England,21,,2,2,2.15,0.17,13,15,38,6,,1.96,0,0.26,2,0,0.26,2,0,0,0,2,2.41,15,-0.41,6,4,2,67,4,1,10,20,1,0.99,1,0.87,54,17,0,15,64.2,21,33,1,2,33,0.95,1.94,10,33,2,28,13,0,43,35.52,15,13,6,66.27,35,81,13,100,1,0,0,119,57,6,16,50,6,7,34,59,1,61.24,9,1.8,3.5,93,78,5.27,34,5,5,0,2,27,32,0,20,1,25,5,15,65,20,21,59,21,16.04,16.05,1.01,102,0.01,16.21,16.31
Jude Mason,Hampton & Richmond,757,Left Wing Back,Left Back,England,25,176,0,0,0.05,0.05,1,0,0,0,,0,0,0.07,3,0,0.07,3,0,0,0,0,0.12,4,-0.12,2,0,2,0,9,0,3,5,8,5.33,23,18.68,83,31,0.03,33,33.99,39,74,11,19,85,5.66,10.99,3,75,2,67,18,0,69,44.5,25,16,6,35.02,22,32,13,81,0,0,0,240,63,20,90,38,28,47,10,42,-21,53.63,29,0.9,0.9,180,96,3.01,54,7,3,4,2,3,6,0,14,3,33,2,37,49,14,39,44,17,21.95,20.55,0.85,74,-1.4,18.56,15.18
Junior Dixon,Hampton & Richmond,548,Centre Forward,Right Centre Forward,England,21,186,0,0,1.31,0.13,10,0,30,3,,0.63,0,0.28,4,0,0.28,4,0,0,0,0,1.58,14,-1.58,11,8,3,73,6,0,24,31,0,0,1,0.92,118,33,0.01,29,66.04,23,31,2,2,100,2.42,2.42,6,100,0,23,14,0,110,104.73,28,36,13,66.57,90,82,34,94,1,0,0,110,76,2,22,40,2,4,43,74,-2,62.88,11,2.12,3.19,130,74,5.73,43,4,4,0,5,29,33,0,0,1,50,4,17,65,17,16,70,14,13.37,11.46,1.03,98,-1.9,13.82,11.19
Junior Gyamfi,Bedford Town,3053,Right Defensive Midfielder,Left Defensive Midfielder,Germany,22,,1,1,2.66,0.06,45,2,29,2,,1.65,3,1.8,27,3,1.8,27,0,0,0,4,4.47,72,-0.47,79,54,25,68,63,0,86,64,39,21.09,57,32.16,977,507,0.03,283,43.74,249,480,124,163,81,67.09,88.18,90,43,30,48,62,0,765,411.15,203,199,57,45.71,307,40,122,61,8,0,0,1068,68,74,20,42,90,142,20,66,-2,53.02,137,11.73,13.75,904,92,6.11,273,30,27,3,2,62,89,7,13,7,28,10,31,57,11,34,57,9,21.18,19.14,0.92,96,-2.04,19.56,18.38
Junior Mondal,Spennymoor Town,1822,Left Wing,Right Wing,England,29,175,7,7,5.32,0.15,36,19,56,3,,8.03,1,2.82,24,1,2.82,24,0,0,0,8,8.14,60,-0.14,18,11,7,61,28,1,30,43,9,6.89,11,9.75,442,166,0,105,53.78,64,125,29,38,58,24.59,31.48,21,17,21,32,29,0,392,332.15,89,101,22,55.27,225,57,73,72,2,0,0,472,72,12,85,48,12,24,31,64,-8,60.79,34,9.36,13.22,411,90,5.8,174,17,17,0,9,92,109,1,24,8,24,18,16,62,22,15,60,25,15.89,13.73,0.96,99,-2.16,15.33,13.66
Junior Morias,AFC Hornchurch,800,Left Wing,Left Centre Forward,Jamaica,30,173,1,1,1.27,0.1,13,8,54,4,,1.32,2,2.09,14,2,2.09,14,0,0,0,3,3.35,27,-0.35,8,6,2,75,12,0,11,16,1,0.3,1,1.53,135,40,0,42,66.08,31,55,1,2,50,0.87,1.17,6,0,1,14,6,0,128,123.16,39,35,10,68.02,105,82,28,80,0,0,0,165,67,7,26,58,2,11,30,65,-2,64.46,16,3.18,5.38,172,89,6.29,63,10,9,1,6,37,46,3,10,1,9,8,20,63,16,10,75,16,17.31,14.46,0.99,106,-2.85,17.06,15.33
Justin Donawa,Hereford FC,408,Left Wing,Right Midfielder,Bermuda,29,178,1,1,1.1,0.18,6,17,33,3,,1.02,0,0.14,3,0,0.14,3,0,0,0,1,1.24,9,-0.24,1,1,0,100,4,0,13,3,3,3.96,2,2.51,39,12,0,21,49.91,15,25,5,8,100,3.71,7.67,2,,0,54,13,0,32,31.25,15,11,5,53.97,19,59,8,73,0,0,0,101,54,4,6,33,6,8,28,48,-5,62.08,7,2.45,2.69,87,91,6.9,27,3,2,1,1,6,8,0,0,1,6,1,19,65,16,15,63,22,19.92,18.01,0.85,98,-1.91,17.01,17.64
Justin Johnson,Macclesfield Town,722,Left Wing,Left Midfielder,Netherlands,29,170,3,3,2.02,0.1,20,15,35,4,,2.57,2,1.5,15,1,1.27,13,1,0.22,2,5,3.52,35,1.48,25,15,10,60,4,0,32,27,5,4.74,3,3.09,94,35,0,39,49.3,33,53,9,14,53,11.01,15.75,6,11,8,14,2,0,79,95.98,30,29,10,51.49,43,54,19,66,1,0,0,203,70,18,14,55,9,27,22,76,5,67.43,18,2.25,5.1,247,85,7.14,86,18,16,2,6,45,61,0,39,11,55,7,19,63,18,16,59,24,20.69,19.44,0.92,96,-1.26,19.03,18.68
Kacper Pasiek,Macclesfield Town,391,Left Back,Left Wing,Poland,20,,1,1,0.32,0.06,5,20,20,1,,0.09,0,0.2,1,0,0.2,1,0,0,0,1,0.52,6,0.48,1,0,1,0,9,0,11,8,3,2.05,9,10.29,60,26,0,32,31.02,14,55,10,13,77,9.4,11.45,1,60,3,56,10,0,49,59.62,19,9,3,34.96,12,24,4,44,0,0,0,146,69,8,76,32,14,20,15,67,-3,48.84,25,1.38,1.67,126,90,6.74,33,4,4,0,0,9,13,0,50,2,18,0,39,52,9,33,55,12,22.47,22.38,0.88,105,-0.09,19.72,23.56
Kai Corbett,Chelmsford City,429,Left Wing,Left Midfielder,England,23,182,1,1,0.63,0.06,11,9,27,3,,0.68,1,0.77,9,1,0.59,6,0,0.18,3,2,1.39,20,0.61,13,8,5,62,7,0,14,11,2,1.71,5,6.49,54,17,0.02,8,48.27,16,30,6,8,67,8.38,10.09,3,25,3,42,5,0,45,53.84,5,13,0,47.84,19,42,9,69,1,1,0,101,60,10,16,37,5,27,21,68,8,64.29,17,1.84,2.16,111,86,7.51,36,7,5,2,0,19,24,0,29,2,22,1,17,68,15,8,72,19,22.19,10.26,0.88,117,-11.93,19.51,11.99
Kai Corbett,Eastbourne Borough,1674,Left Centre Midfielder,Left Attacking Midfielder,England,23,182,3,2,3.69,0.07,50,4,30,3,100,4.97,2,2.81,34,2,1.29,19,0,1.51,15,4,6.5,84,-2.5,18,9,9,50,59,0,37,48,11,10.5,5,4.01,235,80,0,76,55.14,91,142,20,31,67,21.86,32.36,19,50,10,16,7,0,196,217.06,62,66,21,56.12,126,64,46,70,3,0,0,507,62,69,10,39,24,158,14,59,-3,62.13,107,7.27,9.16,517,91,6.12,177,61,30,31,7,51,81,1,16,12,31,11,21,69,11,23,69,8,25.11,20.48,0.87,99,-4.63,21.83,20.23
Kai Jennings,Farnborough,555,Left Centre Midfielder,Left Defensive Midfielder,England,20,,0,0,0.1,0.03,3,0,33,1,,0.33,0,0.37,4,0,0.08,2,0,0.28,2,0,0.47,7,-0.47,5,3,2,60,3,0,3,8,6,7.97,12,14.94,108,54,0.06,45,36.96,35,76,15,21,68,17.05,25.02,3,36,7,56,9,0,90,102.31,31,34,11,39.66,28,31,17,50,0,0,0,222,72,21,12,47,14,43,10,62,-11,51.93,20,2.18,2.5,171,95,4.92,53,7,3,4,1,6,9,0,29,3,50,2,21,61,18,25,68,8,21.19,16.09,0.92,108,-5.09,19.58,17.34
Kai Woollard Innocent,Kidderminster Harriers,580,Left Centre Back,Left Wing Back,England,25,,0,0,0.04,0.02,2,0,50,1,,0.02,2,0.94,6,2,0.94,6,0,0,0,2,0.98,8,1.02,3,3,0,100,6,0,8,9,14,11.5,29,32.38,73,25,0,27,36.24,19,52,8,22,50,6.36,17.86,4,42,8,57,12,0,61,66.54,17,25,8,42.52,22,36,16,64,1,0,0,175,64,12,78,34,33,31,17,46,-18,47.77,22,1.47,1.85,141,91,4.86,30,5,4,1,1,5,9,0,60,4,44,1,41,52,6,40,53,7,22.77,17.83,0.88,104,-4.94,20.08,18.47
Kai Woollard Innocent,Horsham FC,478,Left Back,Left Wing,England,25,,0,0,0.06,0.02,3,0,67,1,,0.48,0,0.52,3,0,0.52,3,0,0,0,0,0.58,6,-0.58,4,2,2,50,10,0,5,9,3,2.71,16,15.32,63,25,0.06,27,31.36,19,49,8,11,57,8.64,11.35,3,50,6,39,7,0,52,48.17,19,10,3,36.94,14,27,5,50,0,0,0,184,67,10,66,24,22,35,15,74,7,50.62,13,1.61,1.73,157,96,5.08,41,5,5,0,1,11,16,0,60,3,19,1,27,58,15,12,66,22,22.69,22.76,0.83,92,0.07,18.89,21
Kai Woollard Innocent,Hampton & Richmond,665,Left Wing Back,Left Back,England,25,,0,0,0.1,0.05,2,0,50,1,,0.01,0,0.02,1,0,0.02,1,0,0,0,0,0.12,3,-0.12,11,5,6,45,2,0,18,17,5,4.88,13,13.73,83,41,0,34,40.21,41,75,8,13,80,8.08,12.95,2,50,2,37,10,0,73,76.1,25,21,8,42.68,29,40,13,62,1,0,0,214,59,18,71,40,17,41,18,51,-8,53.95,24,1.31,1.31,174,87,4.04,41,3,3,0,0,4,7,1,0,0,0,1,31,57,12,27,49,24,20.23,15.83,0.91,106,-4.39,18.4,16.83
Kai Yearn,Chesham United FC,334,Right Centre Forward,Centre Attacking Midfielder,England,21,180,2,2,1.56,0.22,7,29,86,2,,3.46,0,0.52,6,0,0.35,3,0,0.17,3,2,2.08,13,-0.08,0,0,0,,4,0,3,5,2,1.49,2,1.95,48,14,0,16,59.72,14,24,2,4,50,2.48,3.97,1,0,2,14,2,0,45,43.85,14,16,5,61.39,34,76,14,88,0,0,0,103,72,5,13,42,2,12,22,73,1,66.8,8,2.64,3.14,80,96,3.68,41,7,3,4,1,21,24,0,14,2,33,5,15,68,16,17,63,20,16.63,11.81,0.9,103,-4.82,14.96,12.11
Kai Yearn,Maidenhead United,352,Centre Attacking Midfielder,Left Defensive Midfielder,England,21,180,0,0,0.48,0.06,8,0,25,3,,0.25,0,0.3,9,0,0.18,6,0,0.11,3,0,0.77,17,-0.77,3,0,3,0,3,0,2,6,0,0,9,7.01,82,37,0.02,23,49.55,29,53,5,5,71,3.99,3.99,7,33,2,46,6,0,70,64.32,19,20,7,52.85,42,60,19,95,1,0,0,138,67,17,12,45,12,35,14,68,1,63.24,23,0.63,1.11,113,92,5.82,50,14,3,11,1,10,13,0,14,2,25,1,23,67,10,26,66,8,21.9,16.54,0.91,106,-5.37,19.83,17.58
Kaine Felix,Peterborough Sports FC,939,Right Wing Back,Right Wing,England,31,178,0,0,0.9,0.1,9,0,22,2,,0.76,3,2.14,11,3,2.14,11,0,0,0,3,3.04,20,-0.04,15,7,8,47,13,0,17,23,3,4.55,5,4.54,181,69,0.01,63,50.33,49,85,22,25,69,25.86,30.41,16,10,10,44,12,0,143,153.58,46,45,19,50.93,74,52,34,76,1,0,0,264,58,17,12,46,10,32,21,48,-10,62.85,32,4.15,5.8,241,88,9.14,90,18,10,8,8,34,44,1,17,6,14,11,27,57,16,20,57,23,19.53,14.18,0.92,99,-5.36,17.93,14.03
Kallum Griffiths,Darlington,495,Right Back,Right Defensive Midfielder,England,36,175,0,0,0.21,0.04,6,0,50,1,,0.03,0,0.58,6,0,0.57,5,0,0.01,1,0,0.79,12,-0.79,1,1,0,100,2,0,1,3,2,1.82,28,25.26,82,34,0.02,36,33.71,19,57,13,15,93,12.66,14.48,4,67,1,37,7,0,65,64.41,26,19,6,37.09,17,26,11,58,0,0,0,153,62,22,13,46,34,42,15,68,5,52.46,32,2.47,2.9,101,99,3.9,39,13,6,7,1,1,7,0,0,0,0,2,40,53,8,38,56,5,25.04,21.85,0.88,86,-3.18,22.01,18.89
Kamran Kandola,Kidderminster Harriers,1810,Right Defensive Midfielder,Left Defensive Midfielder,England,22,184,1,1,1.05,0.09,12,8,42,0,,1.53,1,0.57,7,1,0.57,7,0,0,0,2,1.62,19,0.38,10,10,0,100,22,0,16,10,36,37.89,98,114.89,406,186,0.03,170,38.78,151,337,50,86,79,54.79,92.68,39,28,13,58,68,0,318,345.9,119,108,44,42.78,132,42,70,65,5,0,0,687,63,46,26,37,117,107,20,61,-2,48.7,68,5.88,6.36,373,96,4.08,126,8,6,2,3,26,32,0,13,3,43,7,36,57,7,27,70,3,22.34,18.93,0.9,92,-3.41,20.21,17.37
Kane Crichlow,Chelmsford City,399,Left Wing,Right Wing,Bermuda,25,161,2,2,0.94,0.16,6,33,67,3,,0.98,0,0.1,1,0,0.1,1,0,0,0,2,1.03,7,0.97,7,5,2,71,4,0,16,17,3,4.41,4,3.92,82,35,0.03,28,46.4,13,40,6,9,60,6.38,10.78,2,33,4,38,6,0,74,81.73,22,16,4,49.51,36,49,13,81,0,0,0,90,70,5,22,71,5,6,33,71,1,56.16,2,1.73,2.39,89,75,6.47,21,3,3,0,3,18,21,0,33,3,60,2,18,67,15,10,76,14,16.85,13.76,0.98,108,-3.09,16.5,14.92
Kane Ferdinand,Maidenhead United,1336,Centre Defensive Midfielder,Right Defensive Midfielder,Republic of Ireland,33,185,0,0,0.34,0.07,5,0,20,0,,0.77,0,0.21,4,0,0.21,4,0,0,0,0,0.55,9,-0.55,5,2,3,40,16,0,9,11,27,27.18,33,36.42,291,141,0.02,118,39.54,90,188,27,54,55,28.26,55.44,13,13,22,48,31,0,251,269.66,90,80,27,41.87,82,33,38,48,1,0,0,448,78,17,16,50,35,32,16,74,-4,51.89,43,4.31,4.62,282,96,3.38,102,4,4,0,1,18,22,0,0,0,0,1,27,66,7,30,65,5,17.23,14.87,0.98,100,-2.36,16.83,14.9
Karl Oliyide,Chesham United FC,1162,Centre Forward,Left Centre Forward,England,31,185,5,5,7.21,0.24,30,17,53,4,0,7.05,0,0.89,11,0,0.89,11,0,0,0,5,8.1,41,-3.1,8,7,1,88,16,1,21,36,1,0.8,7,7.37,175,40,0.02,45,65.73,48,60,13,14,81,12.99,13.79,13,40,3,33,34,0,149,160.73,37,42,12,69.21,122,82,35,83,1,0,0,237,73,3,19,60,8,4,31,64,-9,62.66,15,6.96,10.64,238,86,5.24,80,4,4,0,2,69,73,0,25,1,33,7,13,61,26,13,56,31,13.79,11.94,1.02,96,-1.85,14.05,11.42
Kayden Harrack,Dagenham & Redbridge,2184,Right Centre Back,Right Defensive Midfielder,Grenada,22,185,4,4,2.09,0.11,19,21,32,1,,2.58,0,0.87,15,0,0.86,14,0,0.01,1,4,2.96,34,1.04,7,3,4,43,14,0,15,23,15,12.13,59,50.16,404,180,0.04,117,36.46,83,294,35,50,69,32.37,44.5,38,50,16,54,53,0,331,271.16,86,92,18,41.37,120,36,51,55,5,0,0,757,61,94,13,44,92,182,19,53,-8,43.21,83,5.68,7.1,527,95,5.67,113,21,14,7,1,33,47,2,24,5,18,4,39,57,4,43,51,5,26.37,23.08,0.89,99,-3.29,23.57,22.83
Keenan Quansah,Hereford FC,1282,Right Centre Back,Right Back,England,29,193,0,0,0.75,0.25,3,0,33,0,,0.81,1,1.25,5,1,1.25,5,0,0,0,1,2,8,-1,6,5,1,83,9,0,2,3,12,9.11,64,64.59,181,71,0.06,96,26.35,26,193,30,42,75,24.97,34.08,6,36,10,61,38,0,145,133.87,62,38,16,30.38,25,17,15,39,0,0,0,444,71,30,19,34,80,73,16,57,-13,39.26,43,4.98,5.73,291,99,6.94,53,2,2,0,2,13,15,0,50,1,17,5,43,50,7,45,42,13,23.25,22.66,0.85,78,-0.59,19.68,17.69
Keiran Evans,Merthyr Town FC,1237,Right Centre Midfielder,Right Midfielder,Wales,27,170,3,3,1.46,0.08,18,17,56,1,,1.86,1,2.13,21,1,1.95,19,0,0.18,2,4,3.59,39,0.41,50,28,22,56,21,0,34,40,2,1.95,12,14.18,173,75,0.01,68,38.64,41,121,20,22,57,26.58,28.54,3,33,15,33,5,0,150,195.28,51,52,15,40.9,48,32,23,44,0,0,0,651,81,36,80,57,18,57,20,85,4,50.97,63,6.86,8.73,666,94,6.42,157,19,16,3,2,16,32,4,0,0,0,7,20,64,16,27,57,15,18.78,16.38,0.95,98,-2.4,17.84,16.06
Kenny Coker,Dover Athletic,918,Centre Forward,Left Wing,England,22,185,3,3,1.9,0.12,16,19,38,4,,2.44,1,1.28,6,1,1.28,6,0,0,0,4,3.18,22,0.82,11,4,7,36,8,0,27,38,2,1.53,8,5.93,211,75,0.02,40,63.11,34,48,8,10,67,5.94,7.48,22,20,4,44,46,0,182,132.78,38,54,13,64.88,144,79,44,81,0,0,0,169,47,1,19,8,11,9,41,48,1,64.74,19,2.57,3.7,134,68,6.26,50,5,5,0,3,45,50,0,20,1,33,7,32,53,15,26,52,22,15.58,14.84,0.91,96,-0.74,14.16,14.3
Kevin Joshua,Peterborough Sports FC,497,Centre Back,Left Centre Back,Republic of Ireland,24,198,0,0,0.12,0.06,2,0,0,0,,0,0,0.05,2,0,0.05,2,0,0,0,0,0.17,4,-0.17,1,1,0,100,3,0,1,1,6,7.04,41,58.96,51,26,0.08,33,25.39,7,73,8,14,73,9.17,16.22,3,40,3,70,19,1,40,52.83,20,11,6,27.83,3,8,2,18,1,0,0,184,70,18,64,53,51,24,22,54,-16,36.81,10,0.82,0.96,125,99,4.6,14,1,1,0,1,10,11,0,0,0,0,3,38,59,3,43,57,0,23.79,25.23,0.96,91,1.44,22.86,22.97
Kevin Roberts,Chester,1512,Right Back,Right Centre Back,England,36,188,2,2,1.5,0.19,8,25,25,0,,1.9,1,1.01,11,1,0.98,10,0,0.03,1,3,2.51,19,0.49,8,4,4,50,15,0,17,12,20,17.9,58,54.53,234,133,0.07,79,30.4,69,215,42,62,67,30.32,48.22,14,43,21,62,32,0,178,141.5,58,45,13,34.59,45,25,22,49,8,0,1,585,72,46,11,39,65,110,11,63,-9,49.96,65,6.16,7.16,431,94,4.13,127,15,12,3,5,18,30,1,40,8,36,5,35,56,9,31,53,17,22.6,17.82,0.87,92,-4.78,19.58,16.46
Keziah Martin,Buxton,579,Centre Attacking Midfielder,Left Back,Bermuda,26,179,0,0,0.38,0.08,5,0,60,1,,0.45,1,1.02,8,0,0.83,6,1,0.2,2,1,1.4,13,-0.4,4,3,1,75,9,0,10,8,1,1.7,11,13.99,85,41,0.03,27,40.86,15,38,5,6,83,7.2,8.9,0,0,1,63,5,0,80,85.18,23,19,5,44.72,35,44,11,58,0,0,0,194,78,12,71,40,12,29,16,64,-14,55.55,22,1.18,1.74,166,94,4.88,64,6,3,3,0,10,13,0,67,4,57,2,26,60,14,23,66,11,21.36,19.14,0.88,99,-2.22,18.86,18.94
Keziah Martin,Hereford FC,488,Right Centre Midfielder,Right Midfielder,Bermuda,26,179,1,1,0.54,0.08,7,14,43,2,,1.04,0,1.51,10,0,0.71,5,0,0.8,5,1,2.05,17,-1.05,9,7,2,78,7,0,21,8,3,2.83,4,4.21,87,37,0,20,47.11,27,39,11,14,85,10.5,13.33,7,0,2,25,4,0,69,62.54,16,17,5,49.66,37,54,14,82,2,0,0,158,68,23,84,56,5,40,14,81,14,58.72,37,3.47,4.01,144,90,5.73,56,17,6,11,0,10,16,0,18,3,25,0,27,58,15,36,54,11,23.37,15.92,0.94,103,-7.44,21.92,16.37
Khaleel Rafiq Salah-Edine,Dagenham & Redbridge,439,Right Centre Midfielder,Left Defensive Midfielder,Morocco,23,177,1,1,0.74,0.09,8,13,25,2,,0.96,1,0.18,5,1,0.18,5,0,0,0,2,0.92,13,1.08,10,7,3,70,4,0,7,10,1,1.1,7,4.65,75,31,0,11,47.18,34,52,2,3,22,2.36,3.47,3,13,7,38,5,1,70,50.57,10,24,3,50.48,41,59,21,88,1,0,0,156,85,11,22,69,9,14,24,80,-5,54.61,26,1.9,2.32,149,91,5.71,46,5,5,0,0,5,10,0,0,1,50,1,18,67,15,22,65,13,20.06,17.47,0.99,107,-2.59,19.91,18.66
Kian Ronan,Chelmsford City,1597,Right Back,Right Wing Back,Gibraltar,25,176,0,0,1.03,0.26,4,0,75,0,,0.6,1,1.05,10,1,0.94,8,0,0.1,2,1,2.08,14,-1.08,4,2,2,50,9,0,7,14,28,28.79,60,58,251,107,0.06,82,34.5,77,230,25,53,66,23.56,52.34,18,37,13,59,29,0,208,188.62,58,48,13,39.07,71,34,34,71,2,0,0,635,64,68,17,42,75,148,11,45,-19,54.38,94,6.62,7.2,414,97,4.39,157,21,15,6,2,14,29,0,24,7,18,4,41,50,9,39,46,14,22.66,16.74,0.88,98,-5.92,19.98,16.47
Kian Scales,Radcliffe,969,Right Back,Right Defensive Midfielder,England,24,181,1,1,0.36,0.05,8,13,25,1,,0.49,0,0.62,7,0,0.62,7,0,0,0,1,0.98,15,0.02,8,4,4,50,10,0,10,10,10,8.59,22,20.72,166,77,0.03,61,36.55,52,123,19,29,73,17.98,26.57,8,40,7,11,1,1,139,130.81,42,41,11,40.77,50,36,28,68,2,0,0,423,70,36,20,40,34,77,17,68,-2,53.52,67,2.85,3.91,348,97,6.29,119,14,12,2,1,6,18,0,0,0,0,2,33,57,10,28,65,8,23.9,23.59,0.88,90,-0.31,20.99,21.33
Kien Connolly,Dagenham & Redbridge,398,Centre Forward,Right Centre Forward,England,20,190,0,0,1.36,0.23,6,0,67,3,,1.93,2,1.73,7,2,1.73,7,0,0,0,2,3.09,13,-1.09,4,2,2,50,3,0,9,15,4,5.17,3,3.31,65,22,0,20,61.33,8,17,3,7,60,4.22,9.38,5,0,2,36,12,0,57,59.3,17,19,10,64.81,46,81,16,84,0,0,0,86,73,4,22,80,4,4,41,77,4,63.41,7,2.79,4.52,77,87,4.74,37,0,0,0,2,24,24,1,,0,0,3,15,66,19,16,65,19,17.08,15.86,0.97,98,-1.22,16.57,15.48
Kieran Burton,Buxton,2708,Left Centre Back,Left Back,England,22,188,3,3,2.35,0.15,16,19,44,0,,4.41,1,0.98,8,1,0.98,8,0,0,0,4,3.33,24,0.67,11,11,0,100,42,0,25,22,24,28.63,138,161.7,334,162,0.04,130,25.01,78,348,56,80,81,60.3,88.94,31,56,13,64,101,0,247,275.22,77,53,13,28.3,28,11,12,23,7,0,1,1127,75,94,81,44,155,197,12,53,-22,39.92,81,10.27,12.14,863,97,5.75,122,10,9,1,1,39,48,1,20,2,29,2,32,59,9,33,55,12,23.64,18.73,0.88,99,-4.91,20.85,18.49
Kieran Coates,Fylde,624,Right Back,Right Midfielder,England,24,170,0,0,0.05,0.03,2,0,50,0,,0,0,0.22,3,0,0.11,2,0,0.11,1,0,0.27,5,-0.27,7,2,5,29,7,0,9,16,9,12.84,26,36.77,97,35,0.06,39,32.19,31,76,9,18,64,11.91,24.75,3,38,5,50,10,1,85,117.72,26,23,8,37.96,23,27,14,61,1,0,0,226,69,23,9,48,27,47,13,72,3,52.3,29,2.03,2.03,180,91,4.92,58,7,2,5,0,4,6,0,43,4,24,0,34,50,16,19,50,31,21.17,14.54,0.9,99,-6.63,19.13,14.41
Kieran Parselle,Bath City,2745,Left Centre Back,Left Back,England,29,183,2,2,3.02,0.09,32,6,22,0,,2.18,0,0.76,8,0,0.76,8,0,0,0,2,3.78,40,-1.78,2,2,0,100,17,0,6,6,23,16.28,226,159.27,303,142,0.07,163,25.22,80,422,30,53,65,20.51,36.8,15,38,16,70,124,0,260,177.61,98,49,23,30.69,43,17,23,47,1,0,1,800,52,91,74,30,280,248,19,43,-9,40.27,93,6.1,8.65,425,97,5.92,95,13,12,1,2,67,79,0,23,5,24,4,51,44,5,53,41,6,29.43,26.16,0.82,94,-3.27,24.26,24.7
