Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Lawson D'Ath,Hereford FC,1117,Right Defensive Midfielder,Left Defensive Midfielder,England,33,175,0.08,0.08,0.07,0.04,1.61,5,30,1,,0.14,0.08,0.11,0.97,0.08,0.11,0.97,0,0,0,0.16,0.17,2.58,-0.01,1.53,1.05,0.48,68,1.29,0,2.26,1.45,1.45,1.58,1.53,1.84,19.89,8.86,0.05,7.17,40.15,7.57,15.54,2.42,3.87,79,2.3,3.88,0.81,38,0.64,50,1.61,0,16.67,17.51,5.24,4.27,1.29,43.56,6.04,36,2.42,57,0.32,0,0,40.51,75,4.27,14,60,2.42,6.2,21,66,-9,50.39,5.15,0.42,0.45,32.86,95,5.47,9.5,0.89,0.72,0.16,0.24,1.21,1.93,0.4,0,0.08,9,0.4,25,62,12,31,61,8,21.12,17.17,0.94,97,-3.94,19.92,16.68
Lee Hodson,AFC Totton,1038,Right Defensive Midfielder,Left Defensive Midfielder,Northern Ireland,34,180,0,0,0.01,0.04,0.26,0,0,0,,0,0,0.03,0.52,0,0.03,0.52,0,0,0,0,0.04,0.78,-0.04,0,0,0,,0.35,0,0.35,0.35,0.95,1.16,1.65,1.87,16.21,7.89,0.01,6.93,36.85,4.33,9.79,1.13,2.08,68,0.75,1.92,1.13,29,0.52,71,2.08,0,13.95,12.81,5.37,3.73,1.73,40.68,4.59,33,1.91,51,0.17,0,0,34.84,78,2.69,11,58,2.08,4.16,15,65,-12,48.76,3.64,0.25,0.27,23.58,97,5.52,7.28,0.52,0.52,0,0,0.17,0.69,0.09,33,0.17,50,0,20,65,14,20,69,11,20.3,16.04,0.95,107,-4.26,19.32,17.11
Lee Paul Lucas,Merthyr Town FC,1602,Left Centre Midfielder,Right Centre Midfielder,Wales,33,175,0.06,0.06,0.07,0.08,0.96,6,12,1,,0.05,0.22,0.15,1.57,0.11,0.11,0.96,0.11,0.04,0.62,0.28,0.22,2.53,0.06,0.73,0.45,0.28,62,1.4,0,1.35,1.52,0.62,0.69,1.35,1.51,13.37,6.01,0.01,4.89,38.3,4.1,9.72,1.12,1.74,63,1.39,2.08,0.56,27,0.67,46,0.62,0,11.69,14.53,3.43,3.82,0.84,40.72,3.82,33,2.02,53,0.11,0,0.06,42.76,80,2.08,14,45,1.74,4.21,19,73,-8,51.98,3.88,0.64,0.75,36.58,96,4.44,9.33,1.24,0.56,0.67,0.11,1.46,2.02,0.34,5,0.06,13,0.28,17,65,18,21,68,11,18.12,15.26,0.93,94,-2.86,16.86,14.39
Lemar Gordon,South Shields,329,Left Midfielder,Right Midfielder,England,20,,0.27,0.27,0.34,0.14,2.46,11,33,5,,0.27,0,0.03,0.55,0,0.03,0.55,0,0,0,0.27,0.37,3.01,-0.09,1.09,0.55,0.55,50,2.46,0,4.65,1.92,0.27,0.38,0.55,0.69,18.61,7.66,0.02,6.29,45.29,3.56,6.84,1.37,1.64,50,2.07,2.45,1.92,17,1.37,0,0,0,15.32,21.34,4.93,3.56,1.64,47.68,7.94,52,2.74,77,0.27,0,0,24.9,79,0.82,31,38,0.82,1.92,28,62,-18,56.88,1.92,0.29,0.47,28.18,88,6.81,7.39,1.64,1.64,0,0,5.2,6.84,0,17,0.27,13,0,16,58,26,26,44,30,16.46,13.39,0.93,93,-3.06,15.38,12.48
Lennon Peake,Ebbsfleet United,1059,Left Wing Back,Left Centre Midfielder,England,23,177,0,0,0.13,0.09,1.44,0,35,2,,0.05,0.25,0.21,2.38,0.17,0.15,1.7,0.08,0.06,0.68,0.25,0.33,3.82,-0.08,1.27,0.59,0.68,47,1.36,0,1.27,1.87,0.51,0.55,1.87,2.18,16.66,6.63,0.01,5.35,44.84,3.82,7.99,2.29,2.8,87,2.43,2.98,1.02,63,0.34,35,0.68,0,13.43,15.55,4.25,3.74,1.02,47.21,5.35,40,2.55,68,0.25,0,0,33.06,64,2.97,85,36,2.8,7.39,15,52,-12,65.76,2.46,0.44,0.6,31.02,92,5.19,10.62,2.97,1.87,1.1,0.34,1.7,3.57,0,51,2.04,43,0.51,21,66,13,20,60,20,21.03,17.67,0.88,105,-3.37,18.45,18.55
Lennon Wheeldon,South Shields,756,Centre Attacking Midfielder,Left Centre Forward,England,20,,0.12,0.12,0.23,0.1,2.38,5,20,4,,0.15,0.12,0.01,0.48,0.12,0.01,0.48,0,0,0,0.24,0.25,2.86,-0.01,1.79,0.48,1.31,27,3.22,0,2.14,3.22,0.36,0.48,0.6,0.87,20.61,8.93,0,6.91,51.91,3.45,7.03,1.55,1.91,62,2.28,2.76,2.14,30,0.95,34,1.19,0,16.91,24.55,5.48,5,1.19,54.02,10.48,62,4.05,81,0.24,0,0,30.13,76,0.95,19,50,0.83,1.67,23,76,0,56.18,2.86,0.28,0.47,30.73,90,5.96,8.34,0.95,0.95,0,0,3.93,4.88,0,25,0.24,22,0.36,20,57,23,20,61,19,17.32,14.96,0.98,105,-2.36,16.92,15.68
Leo Hamblin,Maidstone United,2705,Left Back,Left Centre Back,England,23,182,0.03,0.03,0.04,0.07,0.5,7,20,0,,0.06,0.07,0.07,0.77,0.07,0.07,0.7,0,0.01,0.07,0.1,0.11,1.26,-0.01,0.67,0.5,0.17,75,1.36,0,0.5,0.83,1.26,1.29,4.66,4.14,13.21,6.42,0.03,5.92,28.79,3.39,13.91,1.96,3.23,84,1.77,3.06,0.86,61,0.37,56,2.23,0.03,10.45,9.44,4.13,2.16,0.86,32.27,2.3,22,1.26,58,0.03,0,0,34.17,59,4.06,77,35,5.89,10.45,11,41,-18,51.13,5.59,0.36,0.45,24.58,96,5.69,7.32,1,0.83,0.17,0.13,1.13,1.96,0.07,47,0.57,28,0.23,50,42,9,45,43,12,26.37,24.82,0.84,87,-1.55,22.24,21.59
Leon Lobjoit,Bedford Town,416,Centre Attacking Midfielder,Centre Defensive Midfielder,England,31,188,0,0,0.22,0.09,2.38,0,36,5,,0.25,0,0.02,0.22,0,0.02,0.22,0,0,0,0,0.24,2.6,-0.24,0.87,0.22,0.65,25,0.87,0,0.65,2.6,0.22,0.13,0.43,0.18,25.97,12.33,0.02,5.63,53.76,4.33,6.06,1.08,1.3,71,0.65,0.78,2.6,33,0.43,42,1.73,0,22.29,9.33,4.54,6.06,1.51,56.33,14.5,65,5.19,86,0,0,0,16.66,57,0.65,61,30,1.08,1.51,35,61,4,61.18,1.3,0.36,0.42,14.07,85,4.57,5.19,0.65,0.65,0,0.22,3.68,4.33,0.22,33,0.22,50,0.22,33,53,14,29,63,8,17.31,15.77,0.99,100,-1.55,17.15,15.71
Leone Gravata,Horsham FC,2650,Right Back,Right Wing,England,25,,0.03,0.03,0.08,0.23,0.37,9,27,1,,0.05,0.1,0.07,0.58,0.1,0.07,0.58,0,0,0,0.14,0.16,0.95,-0.02,1.02,0.58,0.44,57,1.22,0.07,1.43,1.46,0.92,0.8,1.83,1.83,25.64,13.18,0.04,9.1,37.03,3.46,10.09,3.23,4.14,72,3.16,3.96,1.15,52,1.26,32,0.78,0,21.33,19.69,7.17,3.7,1.26,39.4,6.86,32,2.41,65,0.14,0,0,32.77,72,2.89,13,50,2.65,4.96,14,64,-9,47.96,4.86,0.38,0.45,27.71,94,5.94,7.71,0.85,0.78,0.07,0.17,1.12,1.9,0.1,36,0.51,32,0.24,31,56,13,37,54,9,21.72,18.74,0.92,104,-2.98,20.01,19.53
Lewis Bell,Marine,549,Right Wing,Right Midfielder,England,20,,0.33,0.33,0.29,0.22,1.31,25,75,3,,0.46,0,0.19,0.98,0,0.19,0.98,0,0,0,0.33,0.48,2.29,-0.16,0.82,0.49,0.33,60,0.66,0,1.47,3.11,1.31,1.02,0.82,0.47,20.97,9.17,0.02,5.73,48.56,3.77,8.19,2.62,3.93,73,2.58,3.61,1.64,33,0.98,25,0.82,0,16.71,15.37,4.1,3.77,1.15,51.99,9.17,55,3.44,91,0.16,0,0,22.61,50,1.8,20,52,1.47,2.78,22,45,-4,61.54,2.13,0.25,0.55,18.35,88,6.98,6.72,1.31,1.31,0,0.49,3.77,5.08,0,13,0.49,25,0.98,30,57,13,27,56,17,19.49,18.46,0.99,97,-1.04,19.32,17.89
Lewis Colwell,Chippenham Town,2012,Right Back,Right Wing Back,England,20,162,0,0,0.01,0.04,0.18,0,25,0,,0,0.13,0.05,0.49,0.13,0.05,0.49,0,0,0,0.13,0.06,0.67,0.07,0.89,0.54,0.36,60,0.67,0,1.07,0.89,0.72,0.77,3.13,3.43,13.87,6.49,0.03,4.92,29.96,3.53,10.2,1.92,2.64,67,2.27,3.04,0.49,41,0.94,51,1.61,0,11.45,13.47,3.31,2.73,0.58,33.63,3.13,27,1.39,51,0.04,0,0,34.94,75,1.92,18,38,3.85,4.34,13,63,-12,51.24,2.95,0.26,0.33,26.85,95,5.02,8.05,0.67,0.67,0,0.22,0.81,1.48,0,47,0.49,30,0.18,22,56,22,16,54,30,20.21,20.42,0.9,94,0.21,18.17,19.22
Lewis Coyle,Bedford Town,659,Centre Attacking Midfielder,Left Back,England,31,,0,0,0.06,0.08,0.68,0,20,2,,0.05,0,0.06,1.09,0,0.03,0.82,0,0.03,0.27,0,0.12,1.78,-0.12,0.55,0.27,0.27,50,0.82,0,0.55,0.55,0.55,0.26,1.5,0.95,18.17,9.83,0.01,3.96,46.08,4.37,7.92,0.82,1.37,67,0.31,0.57,1.09,25,0.41,36,0.68,0,16.25,7.32,3,3.55,0.82,49.81,9.15,56,2.73,77,0.14,0,0,20.08,56,1.23,71,19,2.05,5.87,14,62,5,62.42,2.87,0.17,0.23,13.66,94,4.67,6.42,1.23,0.55,0.68,0.14,1.09,1.64,0,22,0.27,18,0.27,30,58,12,23,66,11,23.89,22.26,0.74,69,-1.63,17.62,15.28
Lewis Fensome,Macclesfield Town,1886,Right Back,Right Centre Back,England,26,,0,0,0.03,0.05,0.53,0,27,0,,0.01,0.05,0.03,0.57,0.05,0.03,0.57,0,0,0,0.05,0.06,1.1,-0.01,0.24,0.19,0.05,80,0.76,0,0.81,0.72,1.29,1.53,4.06,4.91,13.27,6.16,0.06,6.68,32.48,5.68,15.13,1.34,2.63,57,1.49,3.02,0.81,26,1,62,3.01,0,11.12,12.88,4.25,3.01,0.86,37.55,3.25,29,1.67,56,0.1,0,0,46.15,71,4.2,12,48,4.73,8.11,12,59,-12,52.98,5.06,0.37,0.39,31.69,97,3.89,12.36,0.91,0.76,0.14,0.1,1.43,2.2,0,26,0.33,24,0.14,35,53,12,33,51,17,21.87,18.12,0.9,101,-3.75,19.79,18.37
Lewis Green,Bedford Town,301,Left Centre Back,Right Centre Back,England,26,,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.6,0.3,67,2.09,0,0.3,0.6,0.9,0.54,2.99,2.09,13.14,7.76,0.02,6.27,26.58,0.6,6.87,2.09,2.99,100,1.27,1.81,0.3,100,0,23,0.9,0,10.75,8.87,3.88,1.49,0.3,26.88,0.9,8,0.3,20,0.6,0,0,19.71,76,2.09,2,44,4.48,3.28,11,63,-14,39.63,1.49,0.11,0.11,13.74,98,3.77,2.09,0.3,0.3,0,0,0,0.3,0,0,0,0,0,44,42,14,57,29,14,23.43,33.71,0.84,69,10.28,19.57,23.34
Lewis Hudson,Hereford FC,2306,Left Back,Left Wing Back,England,27,184,0.12,0.12,0.11,0.19,0.59,20,40,1,,0.11,0.08,0.1,0.7,0.04,0.09,0.62,0.04,0.01,0.08,0.2,0.22,1.29,-0.02,0.59,0.27,0.31,47,1.21,0,0.66,0.78,0.78,0.72,2.85,3.21,16.16,6.79,0.02,6.01,34.15,4.14,10.66,2.38,3.16,81,2.2,2.93,1.05,46,0.55,63,2.54,0,12.73,11.66,4.37,3.2,1.13,38.48,3.9,31,2.23,70,0.27,0,0,29.78,66,2.11,79,40,3.67,4.41,20,49,-16,49.76,3.67,0.3,0.42,22.56,95,4.51,6.6,0.9,0.66,0.23,0.16,1.83,2.5,0,35,0.51,30,0.31,36,51,13,35,46,19,20.77,18.66,0.89,97,-2.11,18.54,18.13
Lewis Leigh,Chester,1422,Centre Defensive Midfielder,Left Defensive Midfielder,England,22,172,0,0,0.09,0.04,2.28,0,25,1,,0.02,0.13,0.15,1.33,0,0.05,0.51,0.13,0.1,0.82,0.13,0.24,3.61,-0.11,1.27,0.95,0.32,75,2.22,0.06,2.09,1.33,1.01,1.18,2.6,2.6,17.47,6.14,0.03,6.96,36.46,9.05,18.86,2.22,3.23,63,2.62,3.8,1.27,38,1.33,60,2.03,0,13.99,15.41,4.49,5.19,1.84,38.53,4.3,31,2.72,52,0.25,0,0,48.67,72,4.37,14,42,3.73,9.24,14,69,-3,51.81,6.96,0.38,0.47,41.33,96,5.6,10.32,2.03,0.82,1.2,0,0.76,1.58,0,16,0.44,30,0.13,26,66,8,29,67,4,23.73,20.13,0.91,95,-3.6,21.67,19.16
Lewis Maloney,Scarborough Athletic,1147,Right Defensive Midfielder,Right Centre Midfielder,Northern Ireland,31,172,0.08,0.08,0.04,0.03,1.1,7,43,1,,0.04,0.16,0.1,1.02,0.08,0.06,0.63,0.08,0.04,0.39,0.24,0.14,2.12,0.1,0.63,0.39,0.24,63,0.71,0,0.63,0.71,0.94,0.93,2.75,2.71,19.53,9.73,0.02,6.2,40.2,7.3,11.69,1.88,2.82,69,1.52,2.44,1.41,29,0.86,35,0.47,0,16.55,13.33,3.84,4.63,1.18,43.12,6.04,36,2.75,59,0.31,0,0,41.42,66,5.41,8,41,4,11.85,11,72,7,50.61,5.41,0.32,0.35,29.57,99,4.43,8.79,1.49,0.71,0.78,0,0.31,1.02,0.16,21,0.31,29,0,27,65,8,38,57,5,25.75,21.73,0.87,84,-4.02,22.39,18.16
Lewis Rolfe,Chesham United FC,358,Left Wing Back,Left Defensive Midfielder,England,33,,0,0,0.03,0.03,1,0,0,1,,0,0,0.14,0.75,0,0.14,0.75,0,0,0,0,0.17,1.76,-0.17,1.51,1.26,0.25,83,0.5,0,1.26,0.75,1,0.9,2.76,2.12,13.57,5.53,0.05,4.52,37.21,5.02,12.56,1.26,2.26,56,1.17,2.06,1.51,33,1,50,1.26,0.25,11.05,10,3.52,3.77,2.26,43.78,3.77,34,1.26,33,0.25,0,0,34.67,81,2.26,49,50,4.02,3.27,18,77,-4,47.94,4.27,0.39,0.43,29.39,97,4.61,6.78,0.5,0.25,0.25,0,0.25,0.5,0,0,0,0,0,21,64,15,33,52,15,21.16,21.04,0.95,93,-0.11,20,19.53
Lewis Salmon,Alfreton Town,1581,Left Wing,Centre Attacking Midfielder,England,24,175,0.06,0,0.16,0.15,1.02,0,22,3,100,0.07,0.17,0.05,0.51,0.17,0.05,0.51,0,0,0,0.17,0.2,1.54,-0.03,0.63,0.34,0.28,55,1.82,0.06,1.82,2.22,0.28,0.16,0.8,0.54,17.47,6.6,0.01,4.15,56.19,2.73,4.61,1.08,1.37,76,0.63,0.8,1.2,33,0.34,40,2.33,0,15.19,8.38,3.41,3.81,1.08,59.31,10.02,66,3.41,90,0.06,0,0,13.26,63,0.85,21,63,0.97,1.2,31,55,-8,61.19,1.02,0.17,0.29,11.67,80,7.2,4.38,0.63,0.63,0,0.11,2.9,3.53,0.17,27,0.17,25,0.46,17,60,24,8,64,29,16.49,11.7,1.01,109,-4.79,16.67,12.76
Lewis Whitham,Worksop Town FC,1976,Left Wing,Left Midfielder,England,24,185,0.18,0.18,0.17,0.07,2.32,8,35,4,,0.19,0.18,0.1,1.05,0.14,0.1,1,0.05,0,0.05,0.36,0.26,3.37,0.1,2.82,1.69,1.14,60,0.46,0,2.28,3.42,0.5,0.35,0.46,0.35,20.27,9.16,0.01,5.56,51.45,5.19,8.93,1.37,1.87,64,1.04,1.39,1.14,38,0.77,28,1.05,0,17.77,13.51,4.6,3.74,1.37,52.68,9.25,52,3.19,85,0.27,0,0,25.42,65,1.55,21,44,1.09,2.87,30,63,-2,66.95,2.23,0.37,0.54,27.74,89,7.55,10.75,1.41,1.37,0.05,0.55,5.1,6.47,0.09,48,0.87,26,1.18,18,57,24,16,52,32,19.41,16.68,0.91,88,-2.73,17.73,14.62
Lewys Morgan Twamley,Merthyr Town FC,3145,Centre Attacking Midfielder,Right Wing,Wales,23,168,0.31,0.29,0.26,0.09,2.86,10,35,4,100,0.32,0.46,0.32,2.38,0.31,0.24,1.72,0.14,0.07,0.66,0.74,0.57,5.24,0.17,2.38,1.57,0.8,66,0.97,0,2.46,2.72,0.26,0.29,0.29,0.36,12.22,5.18,0.01,3.18,55.9,2.49,4.38,0.52,0.77,51,0.7,0.99,0.34,19,0.49,23,0.09,0,11.39,14.17,2.75,3.46,1.29,57.93,7.36,65,2.52,73,0.06,0,0,32.71,73,2.58,84,43,0.92,5.35,20,71,-2,59.77,5.64,0.64,0.93,35.32,91,7.14,11.33,2,1.2,0.8,0.8,3.89,5.09,0.43,7,0.4,25,1.2,19,66,15,23,65,11,19.91,16.25,0.89,100,-3.66,17.73,16.28
Lexus Beeden,Maidstone United,1819,Left Centre Back,Right Centre Back,England,26,191,0,0,0.04,0.07,0.59,0,17,0,,0.03,0.05,0.05,0.3,0.05,0.05,0.3,0,0,0,0.05,0.1,0.89,-0.05,0.59,0.4,0.2,67,0.89,0,0.25,0.49,1.14,1.09,7.97,6.93,9.5,4.7,0.06,5.54,25.21,1.73,17.91,1.24,2.37,100,1.18,2.26,0.79,100,0,71,5.44,0,7.47,6.91,3.07,1.68,0.74,31.1,1.34,18,0.59,35,0.25,0,0,36.46,66,4.55,18,49,8.81,8.51,17,53,-14,38.15,3.22,0.25,0.3,21.03,98,5.84,3.86,0.2,0.2,0,0.35,2.13,2.33,0,75,0.15,60,0.3,43,54,4,41,55,4,26.81,20.79,0.9,100,-6.03,24.12,20.87
Liam Brockbank,Fylde,1494,Left Back,Left Wing,England,25,173,0,0,0.02,0.06,0.3,0,0,0,,0,0.12,0.07,0.72,0.12,0.07,0.72,0,0,0,0.12,0.08,1.02,0.04,0.72,0.3,0.42,42,1.14,0,1.2,0.96,1.08,1.5,2.95,4.64,13.01,4.76,0.01,4.46,34.45,3.19,11.14,1.87,2.95,82,2.95,4.45,0.96,65,0.42,46,1.57,0.06,10.18,15.64,3.07,2.47,0.9,38.91,3.43,34,1.45,59,0.06,0,0,54.09,78,2.95,83,40,3.98,6.39,12,66,-13,48.5,4.82,0.44,0.47,44.46,97,4.27,12.65,0.6,0.6,0,0.06,0.66,1.27,0,40,0.24,15,0.12,30,57,13,30,50,20,20.13,19.1,0.9,91,-1.03,18.06,17.36
Liam Dulson,Maidenhead United,2933,Left Centre Forward,Left Wing,England,24,185,0.34,0.34,0.26,0.1,2.55,13,48,5,0,0.33,0.12,0.13,0.89,0.12,0.13,0.89,0,0,0,0.46,0.38,3.44,0.08,1.78,0.95,0.83,53,0.83,0,2.7,2.79,0.43,0.47,0.34,0.36,12.55,4.57,0.01,3.84,56.04,3.28,5.28,0.61,1.04,80,0.69,1.16,0.49,50,0.15,25,0.49,0,11.45,12.12,3.25,2.61,0.83,59.02,7.55,66,2.12,81,0,0,0,22.71,75,0.49,10,35,0.74,1.01,25,70,-5,65.31,2.61,0.41,0.63,24.95,87,7.83,9.85,0.8,0.8,0,0.55,5.71,6.51,0.06,50,0.71,31,1.5,11,64,25,11,58,31,15.14,15.21,0.91,92,0.06,13.82,14.03
Liam Hughes,Worksop Town FC,1285,Centre Forward,Left Centre Forward,Northern Ireland,24,193,0.49,0.35,0.32,0.13,2.52,14,36,5,67,0.41,0.07,0.13,1.19,0.07,0.13,1.19,0,0,0,0.42,0.45,3.71,-0.03,0.49,0.28,0.21,57,1.19,0.07,0.77,2.31,0.14,0.09,1.05,0.91,9.31,3.08,0.03,1.89,57.31,3.29,4.2,0.42,0.56,75,0.37,0.45,1.47,33,0.14,49,7.63,0,7.42,5.64,1.33,2.38,0.63,64.7,5.88,79,2.1,88,0.14,0,0,20.1,52,0.21,9,25,1.26,0.63,46,55,3,67.84,1.33,0.51,0.71,10.22,85,3.39,7.21,0.98,0.98,0,0.91,7.14,8.12,0,14,0.35,50,1.33,29,62,9,21,70,9,15.74,14.73,0.92,94,-1.01,14.47,13.8
Lincoln McFayden,Fylde,1447,Left Back,Left Wing Back,England,24,173,0,0,0.01,0.05,0.12,0,0,0,,0,0.12,0.09,1,0.12,0.09,1,0,0,0,0.12,0.09,1.12,0.03,0.75,0.31,0.44,42,0.25,0.06,1.12,1.31,1.06,1.4,2.8,3.41,12.32,5.47,0.05,4.67,30.56,2.43,8.27,1.31,2.36,64,1.58,2.98,0.87,25,0.75,50,1.18,0,10.14,13.43,2.86,1.8,0.68,35.66,2.8,28,1.18,66,0.19,0,0,48.64,79,2.43,80,45,4.11,4.11,14,69,-10,52.25,5.04,0.58,0.62,40.87,96,4.61,12.88,1.31,1.24,0.06,0.25,1,2.24,0.06,48,0.87,42,0.31,29,59,12,32,57,11,18.63,19.83,0.93,89,1.2,17.24,17.57
Lois Maynard,Radcliffe,1871,Centre Back,Left Centre Back,St. Kitts and Nevis,37,191,0.14,0.14,0.08,0.1,0.87,17,28,0,,0.12,0.05,0,0.19,0.05,0,0.19,0,0,0,0.19,0.09,1.06,0.1,0.24,0.19,0.05,80,1.06,0,0.38,0.38,1.06,0.85,5.82,5.11,6.74,3.42,0.07,4.14,23.73,3.75,13.9,1.15,2.21,75,1.02,1.86,0.43,36,0.38,67,2.74,0.05,5.15,4.62,1.88,0.87,0.38,30.87,0.96,19,0.38,44,0.1,0.05,0.05,24.92,69,2.41,11,42,6.59,4.91,18,60,-9,40.38,2.07,0.24,0.29,13.28,96,5.45,2.89,0.05,0.05,0,0.05,1.3,1.35,0.05,0,0,0,0.1,35,57,8,33,62,5,24.62,21.47,0.87,92,-3.15,21.41,19.69
Louie Annesley,Dorking Wanderers FC,1238,Left Centre Back,Centre Back,Gibraltar,26,193,0.07,0.07,0.07,0.14,0.51,14,14,0,,0.05,0.15,0.03,0.51,0.15,0.03,0.44,0,0,0.07,0.22,0.11,1.02,0.11,0,0,0,,0.58,0,0.22,0.36,1.02,1.23,3.42,4.01,10.1,3.71,0.09,4.29,24.61,3.34,15.92,0.65,1.67,56,0.93,2.16,1.16,25,0.51,72,4.22,0,8.29,10.33,2.98,1.74,0.44,28.77,1.09,13,0.65,38,0.15,0,0,41.5,75,3.78,61,49,4.51,6.61,16,63,-12,36.68,2.4,0.39,0.43,28.35,98,5.99,4.51,0.73,0.58,0.15,0,1.09,1.67,0,10,0.07,20,0.22,36,60,4,47,45,8,23.41,20.13,0.92,99,-3.29,21.64,19.97
Louie Holzman,Farnborough,1429,Right Centre Back,Centre Defensive Midfielder,England,22,186,0.13,0.13,0.05,0.07,0.69,18,45,1,,0.12,0,0.03,0.44,0,0.03,0.44,0,0,0,0.13,0.08,1.13,0.04,0.5,0.31,0.19,63,0.69,0,0.19,0.44,1.13,0.87,5.86,4.17,17.01,8.5,0.04,6.3,30.14,3.91,13.67,2.46,3.59,65,1.77,2.64,1.51,25,1.32,59,3.21,0,13.23,9.81,4.03,2.65,0.63,34.91,3.46,26,1.51,57,0.19,0.06,0,30.68,61,2.65,21,35,7.24,6.17,19,52,-9,45.35,3.65,0.23,0.29,20.35,98,5.01,5.17,0.44,0.44,0,0.06,1.45,1.89,0.06,29,0.13,15,0.06,38,54,7,35,59,6,24.82,23.19,0.83,83,-1.63,20.68,19.18
Louie McDonagh-Kudiabor,Chelmsford City,1023,Centre Forward,Right Centre Forward,England,,,0.09,0.09,0.23,0.14,1.67,5,21,4,,0.11,0,0.07,0.7,0,0.07,0.7,0,0,0,0.09,0.3,2.37,-0.21,0.62,0.09,0.53,14,1.76,0.09,1.5,3.43,0,0,0.88,0.95,19.17,5.37,0.02,4.05,66.02,2.99,4.4,0.62,0.62,70,0.71,0.71,1.5,67,0.26,31,3.87,0,17.06,17.68,3.61,4.4,1.14,68.1,13.9,81,3.96,90,0.09,0,0,15.92,57,0.09,22,13,1.06,0.53,40,55,-2,69.52,1.06,0.28,0.42,10.82,80,3.66,6.42,0.26,0.26,0,0.35,4.93,5.19,0,0,0,0,0.88,24,58,18,25,48,27,14.08,11.56,0.91,94,-2.52,12.77,10.83
Louis Britton,Weston-super-Mare AFC,2548,Centre Forward,Left Centre Forward,England,25,192,0.49,0.42,0.38,0.17,2.26,19,47,5,100,0.36,0.04,0.04,0.64,0.04,0.04,0.64,0,0,0,0.46,0.43,2.9,0.03,0.46,0.18,0.28,38,1.09,0,1.24,2.4,0.14,0.12,0.32,0.24,15.08,4.24,0.01,3.32,67.63,2.61,4.03,0.28,0.42,67,0.18,0.29,1.2,40,0.14,43,4.1,0.04,13.63,12.19,3.04,3.36,0.88,68.56,11.48,84,3.07,92,0.11,0,0,16.74,57,0.28,14,47,0.42,0.49,41,48,-9,63.03,1.09,0.42,0.64,10,82,4.87,5.02,0.32,0.32,0,0.28,4.59,4.91,0.04,11,0.11,43,0.49,21,61,18,18,58,24,15.17,14.72,0.94,93,-0.45,14.28,13.76
Louis Dennis,Torquay United,2253,Centre Forward,Centre Attacking Midfielder,England,33,186,0.48,0.48,0.27,0.14,1.88,26,51,3,0,0.4,0.16,0.16,1.24,0.16,0.16,1.24,0,0,0,0.64,0.43,3.12,0.21,1.64,1.12,0.52,68,0.8,0.04,2.08,2.96,0.2,0.22,0.92,1.05,16.98,6.03,0.02,4.83,60.7,2.76,4.79,0.96,1.16,67,1.18,1.41,1.12,25,0.48,34,1.44,0,14.98,16.94,4.31,4.51,1.56,64.53,11.3,75,3.79,84,0.08,0,0.04,26.68,75,0.92,16,48,1.24,1.6,28,64,-11,64.5,2.8,0.44,0.68,26.72,89,5.6,11.82,0.76,0.76,0,0.4,6.03,6.79,0.08,11,0.2,17,1,19,64,17,18,65,17,16.21,13.76,0.94,103,-2.45,15.26,14.12
